sex,country,year,age,suicides_no,population,suicides/100k pop,HDI for year,gdp_for_year ($) ,gdp_per_capita ($)
female,Saint Kitts and Nevis,1991,5-14 years,0,5700,0,,209880963,5368
female,Saint Kitts and Nevis,1991,55-74 years,0,3300,0,,209880963,5368
female,Saint Kitts and Nevis,1991,75+ years,0,1000,0,,209880963,5368
female,Saint Kitts and Nevis,1992,15-24 years,0,4900,0,,229434519,5868
female,Saint Kitts and Nevis,1992,25-34 years,0,2600,0,,229434519,5868
female,Saint Kitts and Nevis,1992,35-54 years,0,2900,0,,229434519,5868
female,Saint Kitts and Nevis,1992,5-14 years,0,5700,0,,229434519,5868
female,Saint Kitts and Nevis,1992,55-74 years,0,3300,0,,229434519,5868
female,Saint Kitts and Nevis,1992,75+ years,0,1000,0,,229434519,5868
female,Saint Kitts and Nevis,1993,15-24 years,,,,,,
female,Saint Kitts and Nevis,1993,25-34 years,,,,,,
female,Saint Kitts and Nevis,1993,35-54 years,,,,,,
female,Saint Kitts and Nevis,1993,5-14 years,,,,,,
female,Saint Kitts and Nevis,1993,55-74 years,,,,,,
female,Saint Kitts and Nevis,1993,75+ years,,,,,,
female,Saint Kitts and Nevis,1994,15-24 years,,,,,,
female,Saint Kitts and Nevis,1994,25-34 years,,,,,,
female,Saint Kitts and Nevis,1994,35-54 years,,,,,,
female,Saint Kitts and Nevis,1994,5-14 years,,,,,,
female,Saint Kitts and Nevis,1994,55-74 years,,,,,,
female,Saint Kitts and Nevis,1994,75+ years,,,,,,
female,Saint Kitts and Nevis,1995,15-24 years,,,,,,
female,Saint Kitts and Nevis,1995,25-34 years,,,,,,
female,Saint Kitts and Nevis,1995,35-54 years,,,,,,
female,Saint Kitts and Nevis,1995,5-14 years,,,,,,
female,Saint Kitts and Nevis,1995,55-74 years,,,,,,
female,Saint Kitts and Nevis,1995,75+ years,,,,,,
female,Saint Kitts and Nevis,1996,15-24 years,,,,,,
female,Saint Kitts and Nevis,1996,25-34 years,,,,,,
female,Saint Kitts and Nevis,1996,35-54 years,,,,,,
female,Saint Kitts and Nevis,1996,5-14 years,,,,,,
female,Saint Kitts and Nevis,1996,55-74 years,,,,,,
female,Saint Kitts and Nevis,1996,75+ years,,,,,,
female,Saint Kitts and Nevis,1997,15-24 years,,,,,,
female,Saint Kitts and Nevis,1997,25-34 years,,,,,,
female,Saint Kitts and Nevis,1997,35-54 years,,,,,,
female,Saint Kitts and Nevis,1997,5-14 years,,,,,,
female,Saint Kitts and Nevis,1997,55-74 years,,,,,,
female,Saint Kitts and Nevis,1997,75+ years,,,,,,
female,Saint Kitts and Nevis,1998,15-24 years,,,,,,
female,Saint Kitts and Nevis,1998,25-34 years,,,,,,
female,Saint Kitts and Nevis,1998,35-54 years,,,,,,
female,Saint Kitts and Nevis,1998,5-14 years,,,,,,
female,Saint Kitts and Nevis,1998,55-74 years,,,,,,
female,Saint Kitts and Nevis,1998,75+ years,,,,,,
female,Saint Kitts and Nevis,1999,15-24 years,,,,,,
female,Saint Kitts and Nevis,1999,25-34 years,,,,,,
female,Saint Kitts and Nevis,1999,35-54 years,,,,,,
female,Saint Kitts and Nevis,1999,5-14 years,,,,,,
female,Saint Kitts and Nevis,1999,55-74 years,,,,,,
female,Saint Kitts and Nevis,1999,75+ years,,,,,,
female,Saint Kitts and Nevis,2000,15-24 years,,,,,,
female,Saint Kitts and Nevis,2000,25-34 years,,,,,,
female,Saint Kitts and Nevis,2000,35-54 years,,,,,,
female,Saint Kitts and Nevis,2000,5-14 years,,,,,,
female,Saint Kitts and Nevis,2000,55-74 years,,,,,,
female,Saint Kitts and Nevis,2000,75+ years,,,,,,
female,Saint Kitts and Nevis,2001,15-24 years,,,,,,
female,Saint Kitts and Nevis,2001,25-34 years,,,,,,
female,Saint Kitts and Nevis,2001,35-54 years,,,,,,
female,Saint Kitts and Nevis,2001,5-14 years,,,,,,
female,Saint Kitts and Nevis,2001,55-74 years,,,,,,
female,Saint Kitts and Nevis,2001,75+ years,,,,,,
female,Saint Kitts and Nevis,2002,15-24 years,,,,,,
female,Saint Kitts and Nevis,2002,25-34 years,,,,,,
female,Saint Kitts and Nevis,2002,35-54 years,,,,,,
female,Saint Kitts and Nevis,2002,5-14 years,,,,,,
female,Saint Kitts and Nevis,2002,55-74 years,,,,,,
female,Saint Kitts and Nevis,2002,75+ years,,,,,,
female,Saint Kitts and Nevis,2003,15-24 years,,,,,,
female,Saint Kitts and Nevis,2003,25-34 years,,,,,,
female,Saint Kitts and Nevis,2003,35-54 years,,,,,,
female,Saint Kitts and Nevis,2003,5-14 years,,,,,,
female,Saint Kitts and Nevis,2003,55-74 years,,,,,,
female,Saint Kitts and Nevis,2003,75+ years,,,,,,
female,Saint Kitts and Nevis,2004,15-24 years,,,,,,
female,Saint Kitts and Nevis,2004,25-34 years,,,,,,
female,Saint Kitts and Nevis,2004,35-54 years,,,,,,
female,Saint Kitts and Nevis,2004,5-14 years,,,,,,
female,Saint Kitts and Nevis,2004,55-74 years,,,,,,
female,Saint Kitts and Nevis,2004,75+ years,,,,,,
female,Saint Kitts and Nevis,2005,15-24 years,,,,,,
female,Saint Kitts and Nevis,2005,25-34 years,,,,,,
female,Saint Kitts and Nevis,2005,35-54 years,,,,,,
female,Saint Kitts and Nevis,2005,5-14 years,,,,,,
female,Saint Kitts and Nevis,2005,55-74 years,,,,,,
female,Saint Kitts and Nevis,2005,75+ years,,,,,,
female,Saint Kitts and Nevis,2006,15-24 years,,,,,,
female,Saint Kitts and Nevis,2006,25-34 years,,,,,,
female,Saint Kitts and Nevis,2006,35-54 years,,,,,,
female,Saint Kitts and Nevis,2006,5-14 years,,,,,,
female,Saint Kitts and Nevis,2006,55-74 years,,,,,,
female,Saint Kitts and Nevis,2006,75+ years,,,,,,
female,Saint Kitts and Nevis,2007,15-24 years,,,,,,
female,Saint Kitts and Nevis,2007,25-34 years,,,,,,
female,Saint Kitts and Nevis,2007,35-54 years,,,,,,
female,Saint Kitts and Nevis,2007,5-14 years,,,,,,
female,Saint Kitts and Nevis,2007,55-74 years,,,,,,
female,Saint Kitts and Nevis,2007,75+ years,,,,,,
female,Saint Kitts and Nevis,2008,15-24 years,,,,,,
female,Saint Kitts and Nevis,2008,25-34 years,,,,,,
female,Saint Kitts and Nevis,2008,35-54 years,,,,,,
female,Saint Kitts and Nevis,2008,5-14 years,,,,,,
female,Saint Kitts and Nevis,2008,55-74 years,,,,,,
female,Saint Kitts and Nevis,2008,75+ years,,,,,,
female,Saint Kitts and Nevis,2009,15-24 years,,,,,,
female,Saint Kitts and Nevis,2009,25-34 years,,,,,,
female,Saint Kitts and Nevis,2009,35-54 years,,,,,,
female,Saint Kitts and Nevis,2009,5-14 years,,,,,,
female,Saint Kitts and Nevis,2009,55-74 years,,,,,,
female,Saint Kitts and Nevis,2009,75+ years,,,,,,
female,Saint Kitts and Nevis,2010,15-24 years,,,,,,
female,Saint Kitts and Nevis,2010,25-34 years,,,,,,
female,Saint Kitts and Nevis,2010,35-54 years,,,,,,
female,Saint Kitts and Nevis,2010,5-14 years,,,,,,
female,Saint Kitts and Nevis,2010,55-74 years,,,,,,
female,Saint Kitts and Nevis,2010,75+ years,,,,,,
female,Saint Kitts and Nevis,2011,15-24 years,,,,,,
female,Saint Kitts and Nevis,2011,25-34 years,,,,,,
female,Saint Kitts and Nevis,2011,35-54 years,,,,,,
female,Saint Kitts and Nevis,2011,5-14 years,,,,,,
female,Saint Kitts and Nevis,2011,55-74 years,,,,,,
female,Saint Kitts and Nevis,2011,75+ years,,,,,,
female,Saint Kitts and Nevis,2012,15-24 years,,,,,,
female,Saint Kitts and Nevis,2012,25-34 years,,,,,,
female,Saint Kitts and Nevis,2012,35-54 years,,,,,,
female,Saint Kitts and Nevis,2012,5-14 years,,,,,,
female,Saint Kitts and Nevis,2012,55-74 years,,,,,,
female,Saint Kitts and Nevis,2012,75+ years,,,,,,
female,Saint Kitts and Nevis,2013,15-24 years,,,,,,
female,Saint Kitts and Nevis,2013,25-34 years,,,,,,
female,Saint Kitts and Nevis,2013,35-54 years,,,,,,
female,Saint Kitts and Nevis,2013,5-14 years,,,,,,
female,Saint Kitts and Nevis,2013,55-74 years,,,,,,
female,Saint Kitts and Nevis,2013,75+ years,,,,,,
female,Saint Kitts and Nevis,2014,15-24 years,,,,,,
female,Saint Kitts and Nevis,2014,25-34 years,,,,,,
female,Saint Kitts and Nevis,2014,35-54 years,,,,,,
female,Saint Kitts and Nevis,2014,5-14 years,,,,,,
female,Saint Kitts and Nevis,2014,55-74 years,,,,,,
female,Saint Kitts and Nevis,2014,75+ years,,,,,,
female,Saint Kitts and Nevis,2015,15-24 years,,,,,,
female,Saint Kitts and Nevis,2015,25-34 years,,,,,,
female,Saint Kitts and Nevis,2015,35-54 years,,,,,,
female,Saint Kitts and Nevis,2015,5-14 years,,,,,,
female,Saint Kitts and Nevis,2015,55-74 years,,,,,,
female,Saint Kitts and Nevis,2015,75+ years,,,,,,
female,Saint Kitts and Nevis,2016,15-24 years,,,,,,
female,Saint Kitts and Nevis,2016,25-34 years,,,,,,
female,Saint Kitts and Nevis,2016,35-54 years,,,,,,
female,Saint Kitts and Nevis,2016,5-14 years,,,,,,
female,Saint Kitts and Nevis,2016,55-74 years,,,,,,
female,Saint Kitts and Nevis,2016,75+ years,,,,,,
female,Saint Lucia,1985,15-24 years,,,,,,
female,Saint Lucia,1985,25-34 years,,,,,,
female,Saint Lucia,1985,35-54 years,,,,,,
female,Saint Lucia,1985,5-14 years,,,,,,
female,Saint Lucia,1985,55-74 years,,,,,,
female,Saint Lucia,1985,75+ years,,,,,,
female,Saint Lucia,1986,15-24 years,0,14800,0,,289689704,2634
female,Saint Lucia,1986,25-34 years,0,9700,0,,289689704,2634
female,Saint Lucia,1986,35-54 years,0,9800,0,,289689704,2634
female,Saint Lucia,1986,5-14 years,0,15200,0,,289689704,2634
female,Saint Lucia,1986,55-74 years,0,6300,0,,289689704,2634
female,Saint Lucia,1986,75+ years,0,1600,0,,289689704,2634
female,Saint Lucia,1987,15-24 years,0,14800,0,,319998987,2875
female,Saint Lucia,1987,25-34 years,1,10200,"9,8",,319998987,2875
female,Saint Lucia,1987,35-54 years,0,10000,0,,319998987,2875
female,Saint Lucia,1987,5-14 years,0,15000,0,,319998987,2875
female,Saint Lucia,1987,55-74 years,0,6300,0,,319998987,2875
female,Saint Lucia,1987,75+ years,0,1600,0,,319998987,2875
female,Saint Lucia,1988,15-24 years,0,15000,0,,366541091,3244
female,Saint Lucia,1988,25-34 years,0,10400,0,,366541091,3244
female,Saint Lucia,1988,35-54 years,0,10200,0,,366541091,3244
female,Saint Lucia,1988,5-14 years,1,15300,"6,54",,366541091,3244
female,Saint Lucia,1988,55-74 years,2,6300,"31,75",,366541091,3244
female,Saint Lucia,1988,75+ years,1,1600,"62,5",,366541091,3244
female,Saint Lucia,1989,15-24 years,1,14172,"7,06",,415518112,3505
female,Saint Lucia,1989,25-34 years,1,10069,"9,93",,415518112,3505
female,Saint Lucia,1989,35-54 years,0,10657,0,,415518112,3505
female,Saint Lucia,1989,5-14 years,0,16416,0,,415518112,3505
female,Saint Lucia,1989,55-74 years,1,7188,"13,91",,415518112,3505
female,Saint Lucia,1989,75+ years,0,1924,0,,415518112,3505
female,Saint Lucia,1990,15-24 years,0,14116,0,,483962431,4015
female,Saint Lucia,1990,25-34 years,1,10489,"9,53",,483962431,4015
female,Saint Lucia,1990,35-54 years,0,10814,0,,483962431,4015
female,Saint Lucia,1990,5-14 years,0,16405,0,,483962431,4015
female,Saint Lucia,1990,55-74 years,0,7433,0,,483962431,4015
female,Saint Lucia,1990,75+ years,0,2160,0,,483962431,4015
female,Saint Lucia,1991,15-24 years,0,14156,0,,513753818,4194
female,Saint Lucia,1991,25-34 years,0,10923,0,,513753818,4194
female,Saint Lucia,1991,35-54 years,0,11148,0,,513753818,4194
female,Saint Lucia,1991,5-14 years,0,16468,0,,513753818,4194
female,Saint Lucia,1991,55-74 years,0,7433,0,,513753818,4194
female,Saint Lucia,1991,75+ years,0,2309,0,,513753818,4194
female,Saint Lucia,1992,15-24 years,0,14112,0,,566894749,4564
female,Saint Lucia,1992,25-34 years,0,11288,0,,566894749,4564
female,Saint Lucia,1992,35-54 years,0,11519,0,,566894749,4564
female,Saint Lucia,1992,5-14 years,0,16583,0,,566894749,4564
female,Saint Lucia,1992,55-74 years,0,7421,0,,566894749,4564
female,Saint Lucia,1992,75+ years,0,2460,0,,566894749,4564
female,Saint Lucia,1993,15-24 years,0,14011,0,,574870405,4568
female,Saint Lucia,1993,25-34 years,0,11591,0,,574870405,4568
female,Saint Lucia,1993,35-54 years,0,11946,0,,574870405,4568
female,Saint Lucia,1993,5-14 years,0,16743,0,,574870405,4568
female,Saint Lucia,1993,55-74 years,0,7403,0,,574870405,4568
female,Saint Lucia,1993,75+ years,0,2603,0,,574870405,4568
female,Saint Lucia,1994,15-24 years,2,13897,"14,39",,600005564,4704
female,Saint Lucia,1994,25-34 years,0,11849,0,,600005564,4704
female,Saint Lucia,1994,35-54 years,0,12434,0,,600005564,4704
female,Saint Lucia,1994,5-14 years,0,16932,0,,600005564,4704
female,Saint Lucia,1994,55-74 years,0,7403,0,,600005564,4704
female,Saint Lucia,1994,75+ years,0,2738,0,,600005564,4704
female,Saint Lucia,1995,15-24 years,0,13807,0,,640449501,4947
female,Saint Lucia,1995,25-34 years,0,12065,0,,640449501,4947
female,Saint Lucia,1995,35-54 years,1,12984,"7,7",,640449501,4947
female,Saint Lucia,1995,5-14 years,0,17137,0,,640449501,4947
female,Saint Lucia,1995,55-74 years,0,7428,0,,640449501,4947
female,Saint Lucia,1995,75+ years,0,2867,0,,640449501,4947
female,Saint Lucia,1996,15-24 years,0,13973,0,,662196185,5031
female,Saint Lucia,1996,25-34 years,0,12240,0,,662196185,5031
female,Saint Lucia,1996,35-54 years,0,13551,0,,662196185,5031
female,Saint Lucia,1996,5-14 years,0,17327,0,,662196185,5031
female,Saint Lucia,1996,55-74 years,1,7391,"13,53",,662196185,5031
female,Saint Lucia,1996,75+ years,0,2971,0,,662196185,5031
female,Saint Lucia,1997,15-24 years,0,14193,0,,676949594,5053
female,Saint Lucia,1997,25-34 years,0,12385,0,,676949594,5053
female,Saint Lucia,1997,35-54 years,0,14183,0,,676949594,5053
female,Saint Lucia,1997,5-14 years,0,17456,0,,676949594,5053
female,Saint Lucia,1997,55-74 years,0,7376,0,,676949594,5053
female,Saint Lucia,1997,75+ years,0,3067,0,,676949594,5053
female,Saint Lucia,1998,15-24 years,0,14463,0,,737554872,5407
female,Saint Lucia,1998,25-34 years,0,12506,0,,737554872,5407
female,Saint Lucia,1998,35-54 years,2,14857,"13,46",,737554872,5407
female,Saint Lucia,1998,5-14 years,0,17514,0,,737554872,5407
female,Saint Lucia,1998,55-74 years,0,7399,0,,737554872,5407
female,Saint Lucia,1998,75+ years,1,3134,"31,91",,737554872,5407
female,Saint Lucia,1999,15-24 years,1,14777,"6,77",,775934813,5590
female,Saint Lucia,1999,25-34 years,0,12606,0,,775934813,5590
female,Saint Lucia,1999,35-54 years,0,15542,0,,775934813,5590
female,Saint Lucia,1999,5-14 years,0,17512,0,,775934813,5590
female,Saint Lucia,1999,55-74 years,0,7454,0,,775934813,5590
female,Saint Lucia,1999,75+ years,0,3184,0,,775934813,5590
female,Saint Lucia,2000,15-24 years,0,15127,0,683,784159229,5557
female,Saint Lucia,2000,25-34 years,1,12690,"7,88",683,784159229,5557
female,Saint Lucia,2000,35-54 years,1,16209,"6,17",683,784159229,5557
female,Saint Lucia,2000,5-14 years,0,17444,0,683,784159229,5557
female,Saint Lucia,2000,55-74 years,1,7546,"13,25",683,784159229,5557
female,Saint Lucia,2000,75+ years,0,3209,0,683,784159229,5557
female,Saint Lucia,2001,15-24 years,0,15489,0,,743808076,5195
female,Saint Lucia,2001,25-34 years,0,12789,0,,743808076,5195
female,Saint Lucia,2001,35-54 years,0,16825,0,,743808076,5195
female,Saint Lucia,2001,5-14 years,0,17304,0,,743808076,5195
female,Saint Lucia,2001,55-74 years,0,7625,0,,743808076,5195
female,Saint Lucia,2001,75+ years,0,3227,0,,743808076,5195
female,Saint Lucia,2002,15-24 years,1,15885,"6,3",,748346606,5155
female,Saint Lucia,2002,25-34 years,0,12889,0,,748346606,5155
female,Saint Lucia,2002,35-54 years,1,17427,"5,74",,748346606,5155
female,Saint Lucia,2002,5-14 years,0,17117,0,,748346606,5155
female,Saint Lucia,2002,55-74 years,1,7756,"12,89",,748346606,5155
female,Saint Lucia,2002,75+ years,1,3217,"31,08",,748346606,5155
female,Saint Lucia,2003,15-24 years,2,16282,"12,28",,823837141,5599
female,Saint Lucia,2003,25-34 years,0,13004,0,,823837141,5599
female,Saint Lucia,2003,35-54 years,1,18027,"5,55",,823837141,5599
female,Saint Lucia,2003,5-14 years,0,16898,0,,823837141,5599
female,Saint Lucia,2003,55-74 years,0,7937,0,,823837141,5599
female,Saint Lucia,2003,75+ years,1,3171,"31,54",,823837141,5599
female,Saint Lucia,2004,15-24 years,0,16645,0,,893107211,5989
female,Saint Lucia,2004,25-34 years,0,13158,0,,893107211,5989
female,Saint Lucia,2004,35-54 years,0,18642,0,,893107211,5989
female,Saint Lucia,2004,5-14 years,0,16645,0,,893107211,5989
female,Saint Lucia,2004,55-74 years,0,8141,0,,893107211,5989
female,Saint Lucia,2004,75+ years,0,3117,0,,893107211,5989
female,Saint Lucia,2005,15-24 years,0,16946,0,691,951207366,6292
female,Saint Lucia,2005,25-34 years,0,13364,0,691,951207366,6292
female,Saint Lucia,2005,35-54 years,0,19296,0,691,951207366,6292
female,Saint Lucia,2005,5-14 years,0,16357,0,691,951207366,6292
female,Saint Lucia,2005,55-74 years,0,8353,0,691,951207366,6292
female,Saint Lucia,2005,75+ years,0,3072,0,691,951207366,6292
female,Saint Lucia,2006,15-24 years,0,16697,0,,1134193630,7391
female,Saint Lucia,2006,25-34 years,0,13567,0,,1134193630,7391
female,Saint Lucia,2006,35-54 years,0,20254,0,,1134193630,7391
female,Saint Lucia,2006,5-14 years,0,16046,0,,1134193630,7391
female,Saint Lucia,2006,55-74 years,0,8775,0,,1134193630,7391
