,sex,country,year,age,generation,suicides_no,population,suicides/100k pop,HDI for year,gdp_for_year ($) ,gdp_per_capita ($)
31786,male,Norway,2002,55-74 years,Silent,85.0,388778.0,21.86,,195418347153.0,46049.0
31787,male,Norway,2002,75+ years,Silent,36.0,130772.0,27.53,,195418347153.0,46049.0
31788,male,Norway,2003,15-24 years,Millenials,58.0,280898.0,20.65,,228752436372.0,53533.0
31789,male,Norway,2003,25-34 years,Generation X,70.0,328978.0,21.28,,228752436372.0,53533.0
31790,male,Norway,2003,35-54 years,Boomers,134.0,654050.0,20.49,,228752436372.0,53533.0
31791,male,Norway,2003,5-14 years,Millenials,6.0,317824.0,1.89,,228752436372.0,53533.0
31792,male,Norway,2003,55-74 years,Silent,79.0,400293.0,19.74,,228752436372.0,53533.0
31793,male,Norway,2003,75+ years,Silent,27.0,131312.0,20.56,,228752436372.0,53533.0
31794,male,Norway,2004,15-24 years,Millenials,58.0,285070.0,20.35,,264357494659.0,61450.0
31795,male,Norway,2004,25-34 years,Generation X,59.0,322017.0,18.32,,264357494659.0,61450.0
31796,male,Norway,2004,35-54 years,Boomers,138.0,659148.0,20.94,,264357494659.0,61450.0
31797,male,Norway,2004,5-14 years,Millenials,0.0,318382.0,0.0,,264357494659.0,61450.0
31798,male,Norway,2004,55-74 years,Silent,75.0,411352.0,18.23,,264357494659.0,61450.0
31799,male,Norway,2004,75+ years,Silent,29.0,132357.0,21.91,,264357494659.0,61450.0
31800,male,Norway,2005,15-24 years,Millenials,50.0,290219.0,17.23,931.0,308722079938.0,71215.0
31801,male,Norway,2005,25-34 years,Generation X,73.0,316562.0,23.06,931.0,308722079938.0,71215.0
31802,male,Norway,2005,35-54 years,Boomers,135.0,665154.0,20.3,931.0,308722079938.0,71215.0
31803,male,Norway,2005,5-14 years,Millenials,4.0,318304.0,1.26,931.0,308722079938.0,71215.0
31804,male,Norway,2005,55-74 years,Silent,73.0,422027.0,17.3,931.0,308722079938.0,71215.0
31805,male,Norway,2005,75+ years,Silent,25.0,133579.0,18.72,931.0,308722079938.0,71215.0
31806,male,Norway,2006,15-24 years,Millenials,68.0,296501.0,22.93,,345424664369.0,79007.0
31807,male,Norway,2006,25-34 years,Generation X,63.0,312881.0,20.14,,345424664369.0,79007.0
31808,male,Norway,2006,35-54 years,Boomers,135.0,672675.0,20.07,,345424664369.0,79007.0
31809,male,Norway,2006,5-14 years,Millenials,1.0,317159.0,0.32,,345424664369.0,79007.0
31810,male,Norway,2006,55-74 years,Silent,90.0,432581.0,20.81,,345424664369.0,79007.0
31811,male,Norway,2006,75+ years,Silent,34.0,134769.0,25.23,,345424664369.0,79007.0
31812,male,Norway,2007,15-24 years,Millenials,45.0,303717.0,14.82,,401082621083.0,90797.0
31813,male,Norway,2007,25-34 years,Generation X,60.0,312302.0,19.21,,401082621083.0,90797.0
31814,male,Norway,2007,35-54 years,Boomers,127.0,682978.0,18.6,,401082621083.0,90797.0
31815,male,Norway,2007,5-14 years,Generation Z,2.0,315302.0,0.63,,401082621083.0,90797.0
31816,male,Norway,2007,55-74 years,Silent,71.0,443643.0,16.0,,401082621083.0,90797.0
31817,male,Norway,2007,75+ years,Silent,31.0,135701.0,22.84,,401082621083.0,90797.0
31818,male,Norway,2008,15-24 years,Millenials,48.0,310905.0,15.44,,462554432624.0,103431.0
31819,male,Norway,2008,25-34 years,Generation X,59.0,314848.0,18.74,,462554432624.0,103431.0
31820,male,Norway,2008,35-54 years,Boomers,127.0,694003.0,18.3,,462554432624.0,103431.0
31821,male,Norway,2008,5-14 years,Generation Z,1.0,314384.0,0.32,,462554432624.0,103431.0
31822,male,Norway,2008,55-74 years,Silent,83.0,455657.0,18.22,,462554432624.0,103431.0
31823,male,Norway,2008,75+ years,Silent,29.0,136042.0,21.32,,462554432624.0,103431.0
31824,male,Norway,2009,15-24 years,Millenials,51.0,317853.0,16.05,,386622457580.0,85394.0
31825,male,Norway,2009,25-34 years,Generation X,64.0,317068.0,20.18,,386622457580.0,85394.0
31826,male,Norway,2009,35-54 years,Boomers,153.0,702700.0,21.77,,386622457580.0,85394.0
31827,male,Norway,2009,5-14 years,Generation Z,1.0,314371.0,0.32,,386622457580.0,85394.0
31828,male,Norway,2009,55-74 years,Silent,111.0,468346.0,23.7,,386622457580.0,85394.0
31829,male,Norway,2009,75+ years,Silent,36.0,136204.0,26.43,,386622457580.0,85394.0
31830,male,Norway,2010,15-24 years,Millenials,59.0,325364.0,18.13,0.94,429130952709.0,93638.0
31831,male,Norway,2010,25-34 years,Generation X,62.0,320142.0,19.37,0.94,429130952709.0,93638.0
31832,male,Norway,2010,35-54 years,Generation X,132.0,709067.0,18.62,0.94,429130952709.0,93638.0
31833,male,Norway,2010,5-14 years,Generation Z,1.0,313990.0,0.32,0.94,429130952709.0,93638.0
31834,male,Norway,2010,55-74 years,Silent,99.0,481582.0,20.56,0.94,429130952709.0,93638.0
31835,male,Norway,2010,75+ years,Silent,31.0,136494.0,22.71,0.94,429130952709.0,93638.0
31836,male,Norway,2011,15-24 years,Millenials,58.0,332779.0,17.43,941.0,498831558926.0,107430.0
31837,male,Norway,2011,25-34 years,Millenials,73.0,326867.0,22.33,941.0,498831558926.0,107430.0
31838,male,Norway,2011,35-54 years,Generation X,161.0,715422.0,22.5,941.0,498831558926.0,107430.0
31839,male,Norway,2011,5-14 years,Generation Z,3.0,313520.0,0.96,941.0,498831558926.0,107430.0
31840,male,Norway,2011,55-74 years,Boomers,103.0,495066.0,20.81,941.0,498831558926.0,107430.0
31841,male,Norway,2011,75+ years,Silent,36.0,137152.0,26.25,941.0,498831558926.0,107430.0
31842,male,Norway,2012,15-24 years,Millenials,45.0,338854.0,13.28,942.0,510229136227.0,108408.0
31843,male,Norway,2012,25-34 years,Millenials,61.0,336168.0,18.15,942.0,510229136227.0,108408.0
31844,male,Norway,2012,35-54 years,Generation X,148.0,721883.0,20.5,942.0,510229136227.0,108408.0
31845,male,Norway,2012,5-14 years,Generation Z,1.0,313738.0,0.32,942.0,510229136227.0,108408.0
31846,male,Norway,2012,55-74 years,Boomers,81.0,508097.0,15.94,942.0,510229136227.0,108408.0
31847,male,Norway,2012,75+ years,Silent,33.0,138390.0,23.85,942.0,510229136227.0,108408.0
31848,male,Norway,2013,15-24 years,Millenials,44.0,342484.0,12.85,942.0,523502127660.0,109804.0
31849,male,Norway,2013,25-34 years,Millenials,56.0,345406.0,16.21,942.0,523502127660.0,109804.0
31850,male,Norway,2013,35-54 years,Generation X,154.0,727274.0,21.17,942.0,523502127660.0,109804.0
31851,male,Norway,2013,5-14 years,Generation Z,1.0,315341.0,0.32,942.0,523502127660.0,109804.0
31852,male,Norway,2013,55-74 years,Boomers,92.0,520439.0,17.68,942.0,523502127660.0,109804.0
31853,male,Norway,2013,75+ years,Silent,31.0,140291.0,22.1,942.0,523502127660.0,109804.0
31854,male,Norway,2014,15-24 years,Millenials,38.0,344245.0,11.04,944.0,499338534779.0,103443.0
31855,male,Norway,2014,25-34 years,Millenials,71.0,353943.0,20.06,944.0,499338534779.0,103443.0
31856,male,Norway,2014,35-54 years,Generation X,147.0,732244.0,20.08,944.0,499338534779.0,103443.0
31857,male,Norway,2014,5-14 years,Generation Z,2.0,317878.0,0.63,944.0,499338534779.0,103443.0
31858,male,Norway,2014,55-74 years,Boomers,110.0,532578.0,20.65,944.0,499338534779.0,103443.0
31859,male,Norway,2014,75+ years,Silent,33.0,143089.0,23.06,944.0,499338534779.0,103443.0
31860,male,Norway,2015,15-24 years,Millenials,43.0,345115.0,12.46,,386663139403.0,79187.0
31861,male,Norway,2015,25-34 years,Millenials,64.0,361373.0,17.71,,386663139403.0,79187.0
31862,male,Norway,2015,35-54 years,Generation X,140.0,736827.0,19.0,,386663139403.0,79187.0
31863,male,Norway,2015,5-14 years,Generation Z,2.0,320375.0,0.62,,386663139403.0,79187.0
31864,male,Norway,2015,55-74 years,Boomers,119.0,544268.0,21.86,,386663139403.0,79187.0
31865,male,Norway,2015,75+ years,Silent,32.0,146511.0,21.84,,386663139403.0,79187.0
31866,male,Norway,2016,15-24 years,,,,,,,
31867,male,Norway,2016,25-34 years,,,,,,,
31868,male,Norway,2016,35-54 years,,,,,,,
31869,male,Norway,2016,5-14 years,,,,,,,
31870,male,Norway,2016,55-74 years,,,,,,,
31871,male,Norway,2016,75+ years,,,,,,,
32640,male,Poland,1985,15-24 years,,,,,,,
32641,male,Poland,1985,25-34 years,,,,,,,
32642,male,Poland,1985,35-54 years,,,,,,,
32643,male,Poland,1985,5-14 years,,,,,,,
32644,male,Poland,1985,55-74 years,,,,,,,
32645,male,Poland,1985,75+ years,,,,,,,
32646,male,Poland,1986,15-24 years,,,,,,,
32647,male,Poland,1986,25-34 years,,,,,,,
32648,male,Poland,1986,35-54 years,,,,,,,
32649,male,Poland,1986,5-14 years,,,,,,,
32650,male,Poland,1986,55-74 years,,,,,,,
32651,male,Poland,1986,75+ years,,,,,,,
32652,male,Poland,1987,15-24 years,,,,,,,
32653,male,Poland,1987,25-34 years,,,,,,,
32654,male,Poland,1987,35-54 years,,,,,,,
32655,male,Poland,1987,5-14 years,,,,,,,
32656,male,Poland,1987,55-74 years,,,,,,,
32657,male,Poland,1987,75+ years,,,,,,,
32658,male,Poland,1988,15-24 years,,,,,,,
32659,male,Poland,1988,25-34 years,,,,,,,
32660,male,Poland,1988,35-54 years,,,,,,,
32661,male,Poland,1988,5-14 years,,,,,,,
32662,male,Poland,1988,55-74 years,,,,,,,
32663,male,Poland,1988,75+ years,,,,,,,
32664,male,Poland,1989,15-24 years,,,,,,,
32665,male,Poland,1989,25-34 years,,,,,,,
32666,male,Poland,1989,35-54 years,,,,,,,
32667,male,Poland,1989,5-14 years,,,,,,,
32668,male,Poland,1989,55-74 years,,,,,,,
32669,male,Poland,1989,75+ years,,,,,,,
32670,male,Poland,1990,15-24 years,Generation X,440.0,2720300.0,16.17,713.0,65977749037.0,1876.0
32671,male,Poland,1990,25-34 years,Boomers,917.0,3012400.0,30.44,713.0,65977749037.0,1876.0
32672,male,Poland,1990,35-54 years,Silent,1670.0,4766000.0,35.04,713.0,65977749037.0,1876.0
32673,male,Poland,1990,5-14 years,Generation X,33.0,3383600.0,0.98,713.0,65977749037.0,1876.0
32674,male,Poland,1990,55-74 years,G.I. Generation,890.0,2665000.0,33.4,713.0,65977749037.0,1876.0
32675,male,Poland,1990,75+ years,G.I. Generation,141.0,517200.0,27.26,713.0,65977749037.0,1876.0
32676,male,Poland,1991,15-24 years,Generation X,441.0,2788000.0,15.82,,85500935935.0,2416.0
32677,male,Poland,1991,25-34 years,Boomers,849.0,2914100.0,29.13,,85500935935.0,2416.0
32678,male,Poland,1991,35-54 years,Boomers,2004.0,4876500.0,41.1,,85500935935.0,2416.0
32679,male,Poland,1991,5-14 years,Millenials,39.0,3384700.0,1.15,,85500935935.0,2416.0
32680,male,Poland,1991,55-74 years,Silent,963.0,2709200.0,35.55,,85500935935.0,2416.0
32681,male,Poland,1991,75+ years,G.I. Generation,152.0,499800.0,30.41,,85500935935.0,2416.0
32682,male,Poland,1992,15-24 years,Generation X,465.0,2862200.0,16.25,,94337050693.0,2650.0
32683,male,Poland,1992,25-34 years,Boomers,904.0,2816200.0,32.1,,94337050693.0,2650.0
32684,male,Poland,1992,35-54 years,Boomers,2137.0,4990200.0,42.82,,94337050693.0,2650.0
32685,male,Poland,1992,5-14 years,Millenials,39.0,3366400.0,1.16,,94337050693.0,2650.0
32686,male,Poland,1992,55-74 years,Silent,1030.0,2752600.0,37.42,,94337050693.0,2650.0
32687,male,Poland,1992,75+ years,G.I. Generation,157.0,482200.0,32.56,,94337050693.0,2650.0
32688,male,Poland,1993,15-24 years,Generation X,486.0,2935400.0,16.56,,96045645026.0,2683.0
32689,male,Poland,1993,25-34 years,Boomers,785.0,2723200.0,28.83,,96045645026.0,2683.0
32690,male,Poland,1993,35-54 years,Boomers,2174.0,5107600.0,42.56,,96045645026.0,2683.0
32691,male,Poland,1993,5-14 years,Millenials,44.0,3336600.0,1.32,,96045645026.0,2683.0
32692,male,Poland,1993,55-74 years,Silent,1002.0,2791300.0,35.9,,96045645026.0,2683.0
32693,male,Poland,1993,75+ years,G.I. Generation,150.0,464400.0,32.3,,96045645026.0,2683.0
32694,male,Poland,1994,15-24 years,Generation X,539.0,3010600.0,17.9,,110803391517.0,3081.0
32695,male,Poland,1994,25-34 years,Boomers,739.0,2646100.0,27.93,,110803391517.0,3081.0
32696,male,Poland,1994,35-54 years,Boomers,2184.0,5215300.0,41.88,,110803391517.0,3081.0
32697,male,Poland,1994,5-14 years,Millenials,35.0,3290500.0,1.06,,110803391517.0,3081.0
32698,male,Poland,1994,55-74 years,Silent,969.0,2818600.0,34.38,,110803391517.0,3081.0
32699,male,Poland,1994,75+ years,G.I. Generation,162.0,457500.0,35.41,,110803391517.0,3081.0
32700,male,Poland,1995,15-24 years,Generation X,510.0,3082900.0,16.54,0.74,142137319588.0,3937.0
32701,male,Poland,1995,25-34 years,Generation X,684.0,2592100.0,26.39,0.74,142137319588.0,3937.0
32702,male,Poland,1995,35-54 years,Boomers,2155.0,5306200.0,40.61,0.74,142137319588.0,3937.0
32703,male,Poland,1995,5-14 years,Millenials,60.0,3229600.0,1.86,0.74,142137319588.0,3937.0
32704,male,Poland,1995,55-74 years,Silent,1002.0,2830700.0,35.4,0.74,142137319588.0,3937.0
32705,male,Poland,1995,75+ years,G.I. Generation,151.0,465400.0,32.45,0.74,142137319588.0,3937.0
32706,male,Poland,1996,15-24 years,Generation X,540.0,3144200.0,17.17,,159942880457.0,4413.0
32707,male,Poland,1996,25-34 years,Generation X,617.0,2567300.0,24.03,,159942880457.0,4413.0
32708,male,Poland,1996,35-54 years,Boomers,2141.0,5387400.0,39.74,,159942880457.0,4413.0
32709,male,Poland,1996,5-14 years,Millenials,52.0,3166700.0,1.64,,159942880457.0,4413.0
32710,male,Poland,1996,55-74 years,Silent,1038.0,2830000.0,36.68,,159942880457.0,4413.0
32711,male,Poland,1996,75+ years,G.I. Generation,149.0,476000.0,31.3,,159942880457.0,4413.0
32712,male,Poland,1997,15-24 years,,,,,,,
32713,male,Poland,1997,25-34 years,,,,,,,
32714,male,Poland,1997,35-54 years,,,,,,,
32715,male,Poland,1997,5-14 years,,,,,,,
32716,male,Poland,1997,55-74 years,,,,,,,
32717,male,Poland,1997,75+ years,,,,,,,
32718,male,Poland,1998,15-24 years,,,,,,,
32719,male,Poland,1998,25-34 years,,,,,,,
32720,male,Poland,1998,35-54 years,,,,,,,
32721,male,Poland,1998,5-14 years,,,,,,,
32722,male,Poland,1998,55-74 years,,,,,,,
32723,male,Poland,1998,75+ years,,,,,,,
32724,male,Poland,1999,15-24 years,Generation X,713.0,3309400.0,21.54,,169717677901.0,4640.0
32725,male,Poland,1999,25-34 years,Generation X,687.0,2615000.0,26.27,,169717677901.0,4640.0
32726,male,Poland,1999,35-54 years,Boomers,2319.0,5603400.0,41.39,,169717677901.0,4640.0
32727,male,Poland,1999,5-14 years,Millenials,32.0,2884500.0,1.11,,169717677901.0,4640.0
32728,male,Poland,1999,55-74 years,Silent,968.0,2772400.0,34.92,,169717677901.0,4640.0
32729,male,Poland,1999,75+ years,G.I. Generation,176.0,535300.0,32.88,,169717677901.0,4640.0
32730,male,Poland,2000,15-24 years,Generation X,649.0,3281737.0,19.78,786.0,171885598583.0,4744.0
32731,male,Poland,2000,25-34 years,Generation X,689.0,2599104.0,26.51,786.0,171885598583.0,4744.0
32732,male,Poland,2000,35-54 years,Boomers,2345.0,5564703.0,42.14,786.0,171885598583.0,4744.0
32733,male,Poland,2000,5-14 years,Millenials,37.0,2774433.0,1.33,786.0,171885598583.0,4744.0
32734,male,Poland,2000,55-74 years,Silent,945.0,2745119.0,34.42,786.0,171885598583.0,4744.0
32735,male,Poland,2000,75+ years,G.I. Generation,204.0,540120.0,37.77,786.0,171885598583.0,4744.0
32736,male,Poland,2001,15-24 years,Millenials,644.0,3294844.0,19.55,,190521263343.0,5249.0
32737,male,Poland,2001,25-34 years,Generation X,712.0,2659140.0,26.78,,190521263343.0,5249.0
32738,male,Poland,2001,35-54 years,Boomers,2430.0,5582959.0,43.53,,190521263343.0,5249.0
32739,male,Poland,2001,5-14 years,Millenials,35.0,2668508.0,1.31,,190521263343.0,5249.0
32740,male,Poland,2001,55-74 years,Silent,1024.0,2758983.0,37.12,,190521263343.0,5249.0
32741,male,Poland,2001,75+ years,Silent,160.0,565914.0,28.27,,190521263343.0,5249.0
32742,male,Poland,2002,15-24 years,Millenials,646.0,3281123.0,19.69,,198680637255.0,5466.0
32743,male,Poland,2002,25-34 years,Generation X,729.0,2725143.0,26.75,,198680637255.0,5466.0
32744,male,Poland,2002,35-54 years,Boomers,2357.0,5556985.0,42.42,,198680637255.0,5466.0
32745,male,Poland,2002,5-14 years,Millenials,31.0,2574352.0,1.2,,198680637255.0,5466.0
32746,male,Poland,2002,55-74 years,Silent,1000.0,2820368.0,35.46,,198680637255.0,5466.0
32747,male,Poland,2002,75+ years,Silent,170.0,592292.0,28.7,,198680637255.0,5466.0
32748,male,Poland,2003,15-24 years,Millenials,638.0,3262192.0,19.56,,217513049292.0,5983.0
32749,male,Poland,2003,25-34 years,Generation X,728.0,2794580.0,26.05,,217513049292.0,5983.0
32750,male,Poland,2003,35-54 years,Boomers,2347.0,5516698.0,42.54,,217513049292.0,5983.0
32751,male,Poland,2003,5-14 years,Millenials,16.0,2481651.0,0.64,,217513049292.0,5983.0
32752,male,Poland,2003,55-74 years,Silent,1037.0,2877537.0,36.04,,217513049292.0,5983.0
32753,male,Poland,2003,75+ years,Silent,182.0,615086.0,29.59,,217513049292.0,5983.0
32754,male,Poland,2004,15-24 years,Millenials,666.0,3226847.0,20.64,,255102252843.0,7014.0
32755,male,Poland,2004,25-34 years,Generation X,778.0,2866574.0,27.14,,255102252843.0,7014.0
32756,male,Poland,2004,35-54 years,Boomers,2349.0,5468902.0,42.95,,255102252843.0,7014.0
32757,male,Poland,2004,5-14 years,Millenials,26.0,2390714.0,1.09,,255102252843.0,7014.0
32758,male,Poland,2004,55-74 years,Silent,1143.0,2949757.0,38.75,,255102252843.0,7014.0
32759,male,Poland,2004,75+ years,Silent,200.0,646608.0,30.93,,255102252843.0,7014.0
32760,male,Poland,2005,15-24 years,Millenials,630.0,3179905.0,19.81,805.0,306125173853.0,8417.0
32761,male,Poland,2005,25-34 years,Generation X,743.0,2937845.0,25.29,805.0,306125173853.0,8417.0
32762,male,Poland,2005,35-54 years,Boomers,2348.0,5417528.0,43.34,805.0,306125173853.0,8417.0
32763,male,Poland,2005,5-14 years,Millenials,26.0,2301105.0,1.13,805.0,306125173853.0,8417.0
32764,male,Poland,2005,55-74 years,Silent,1171.0,3024737.0,38.71,805.0,306125173853.0,8417.0
32765,male,Poland,2005,75+ years,Silent,220.0,680106.0,32.35,805.0,306125173853.0,8417.0
32766,male,Poland,2006,15-24 years,Millenials,593.0,3125615.0,18.97,,344748646558.0,9485.0
32767,male,Poland,2006,25-34 years,Generation X,712.0,2996509.0,23.76,,344748646558.0,9485.0
32768,male,Poland,2006,35-54 years,Boomers,2210.0,5362507.0,41.21,,344748646558.0,9485.0
32769,male,Poland,2006,5-14 years,Millenials,31.0,2211541.0,1.4,,344748646558.0,9485.0
32770,male,Poland,2006,55-74 years,Silent,1155.0,3107979.0,37.16,,344748646558.0,9485.0
32771,male,Poland,2006,75+ years,Silent,246.0,714857.0,34.41,,344748646558.0,9485.0
32772,male,Poland,2007,15-24 years,Millenials,580.0,3053708.0,18.99,,429063549984.0,11816.0
32773,male,Poland,2007,25-34 years,Generation X,648.0,3053025.0,21.22,,429063549984.0,11816.0
32774,male,Poland,2007,35-54 years,Boomers,1865.0,5310215.0,35.12,,429063549984.0,11816.0
32775,male,Poland,2007,5-14 years,Generation Z,19.0,2127356.0,0.89,,429063549984.0,11816.0
32776,male,Poland,2007,55-74 years,Silent,1123.0,3198917.0,35.11,,429063549984.0,11816.0
32777,male,Poland,2007,75+ years,Silent,237.0,745405.0,31.79,,429063549984.0,11816.0
32778,male,Poland,2008,15-24 years,Millenials,579.0,2956692.0,19.58,,533815789474.0,14721.0
32779,male,Poland,2008,25-34 years,Generation X,735.0,3115490.0,23.59,,533815789474.0,14721.0
32780,male,Poland,2008,35-54 years,Boomers,2057.0,5265522.0,39.07,,533815789474.0,14721.0
32781,male,Poland,2008,5-14 years,Generation Z,20.0,2053982.0,0.97,,533815789474.0,14721.0
32782,male,Poland,2008,55-74 years,Silent,1219.0,3294702.0,37.0,,533815789474.0,14721.0
32783,male,Poland,2008,75+ years,Silent,260.0,769360.0,33.79,,533815789474.0,14721.0
32784,male,Poland,2009,15-24 years,Millenials,608.0,2851473.0,21.32,,439796160379.0,12141.0
32785,male,Poland,2009,25-34 years,Generation X,784.0,3173718.0,24.7,,439796160379.0,12141.0
32786,male,Poland,2009,35-54 years,Boomers,2343.0,5232406.0,44.78,,439796160379.0,12141.0
32787,male,Poland,2009,5-14 years,Generation Z,25.0,1992140.0,1.25,,439796160379.0,12141.0
32788,male,Poland,2009,55-74 years,Silent,1501.0,3393358.0,44.23,,439796160379.0,12141.0
32789,male,Poland,2009,75+ years,Silent,270.0,788583.0,34.24,,439796160379.0,12141.0
32790,male,Poland,2010,15-24 years,Millenials,547.0,2706883.0,20.21,829.0,479321460551.0,13304.0
32791,male,Poland,2010,25-34 years,Generation X,806.0,3151996.0,25.57,829.0,479321460551.0,13304.0
32792,male,Poland,2010,35-54 years,Generation X,2277.0,5226127.0,43.57,829.0,479321460551.0,13304.0
32793,male,Poland,2010,5-14 years,Generation Z,10.0,1944345.0,0.51,829.0,479321460551.0,13304.0
32794,male,Poland,2010,55-74 years,Silent,1621.0,3547737.0,45.69,829.0,479321460551.0,13304.0
32795,male,Poland,2010,75+ years,Silent,256.0,811273.0,31.56,829.0,479321460551.0,13304.0
